period,product_id,starting_inventory_level,starting_inventory_position,order_quantities,interim_inventory_level,interim_inventory_position,demands,sales,unmet_demand
1,0,0.0,0.0,0.0,0.0,0.0,0.392749265685701,0.0,0.392749265685701
2,0,0.0,0.0,0.4204482076268573,0.4204482076268573,0.4204482076268573,0.6131495860936,0.4204482076268573,0.19270137846674273
3,0,0.0,0.0,0.6737267695107214,0.6737267695107214,0.6737267695107214,0.009750227748583806,0.009750227748583806,0.0
4,0,0.6639765417621376,0.6639765417621376,0.0,0.6639765417621376,0.6639765417621376,0.30447714346951693,0.30447714346951693,0.0
5,0,0.3594993982926207,0.3594993982926207,0.14985099649944988,0.5093503947920706,0.5093503947920706,0.5511128406346624,0.5093503947920706,0.04176244584259181
6,0,0.0,0.0,0.6158409121664493,0.6158409121664493,0.6158409121664493,0.8488222668325752,0.6158409121664493,0.2329813546661259
7,0,0.0,0.0,0.7036677911594871,0.7036677911594871,0.7036677911594871,0.07506780477126185,0.07506780477126185,0.0
8,0,0.6285999863882252,0.6285999863882252,0.0357236078930413,0.6643235942812665,0.6643235942812665,0.9391499059852954,0.6643235942812665,0.2748263117040288
9,0,0.0,0.0,0.728473624191225,0.728473624191225,0.728473624191225,0.26292130491049803,0.26292130491049803,0.0
10,0,0.46555231928072693,0.46555231928072693,0.23315374966206115,0.6987060689427881,0.6987060689427881,0.4793130302615579,0.4793130302615579,0.0
11,0,0.21939303868123017,0.21939303868123017,0.45288880202337456,0.6722818407046047,0.6722818407046047,0.10893868948499785,0.10893868948499785,0.0
12,0,0.5633431512196069,0.5633431512196069,0.08523769273194426,0.6485808439515511,0.6485808439515511,0.7865199457268821,0.6485808439515511,0.13793910177533097
13,0,0.0,0.0,0.6890916430167763,0.6890916430167763,0.6890916430167763,0.7839259467849993,0.6890916430167763,0.094834303768223
14,0,0.0,0.0,0.7260182968708598,0.7260182968708598,0.7260182968708598,0.9223763423547175,0.7260182968708598,0.1963580454838577
15,0,0.0,0.0,0.7598938134145008,0.7598938134145008,0.7598938134145008,0.6128077328437802,0.6128077328437802,0.0
16,0,0.1470860805707206,0.1470860805707206,0.5962655357858142,0.7433516163565348,0.7433516163565348,0.927024294983507,0.7433516163565348,0.18367267862697223
17,0,0.0,0.0,0.7723209728568555,0.7723209728568555,0.7723209728568555,0.8229860075072061,0.7723209728568555,0.05066503465035055
18,0,0.0,0.0,0.7992927379517069,0.7992927379517069,0.7992927379517069,0.41497507500764164,0.41497507500764164,0.0
19,0,0.3843176629440652,0.3843176629440652,0.40163061000106304,0.7859482729451283,0.7859482729451283,0.9134925486010285,0.7859482729451283,0.1275442756559002
20,0,0.0,0.0,0.8095918131702077,0.8095918131702077,0.8095918131702077,0.29166521173822957,0.29166521173822957,0.0
21,0,0.5179266014319781,0.5179266014319781,0.2798899911959978,0.7978165926279759,0.7978165926279759,0.4458383764281726,0.4458383764281726,0.0
22,0,0.3519782161998033,0.3519782161998033,0.43472835702750545,0.7867065732273087,0.7867065732273087,0.8228793287553184,0.7867065732273087,0.03617275552800969
23,0,0.0,0.0,0.8065602160749927,0.8065602160749927,0.8065602160749927,0.6147567295480616,0.6147567295480616,0.0
24,0,0.19180348652693113,0.19180348652693113,0.6047916879442703,0.7965951744712014,0.7965951744712014,0.3311898999758911,0.3311898999758911,0.0
25,0,0.46540527449531033,0.46540527449531033,0.32172059383347595,0.7871258683287863,0.7871258683287863,0.8946976027656148,0.7871258683287863,0.10757173443682855
26,0,0.0,0.0,0.8041585611852919,0.8041585611852919,0.8041585611852919,0.007400140082672868,0.007400140082672868,0.0
27,0,0.7967584211026191,0.7967584211026191,0.0,0.7967584211026191,0.7967584211026191,0.8510895827289034,0.7967584211026191,0.054331161626284374
28,0,0.0,0.0,0.8110835142503666,0.8110835142503666,0.8110835142503666,0.24945992736299982,0.24945992736299982,0.0
29,0,0.5616235868873668,0.5616235868873668,0.2415940771688364,0.8032176640562032,0.8032176640562032,0.9838297804890601,0.8032176640562032,0.1806121164328569
30,0,0.0,0.0,0.817460564269411,0.817460564269411,0.817460564269411,0.040735921701773536,0.040735921701773536,0.0
31,0,0.7767246425676375,0.7767246425676375,0.03349921367198183,0.8102238562396193,0.8102238562396193,0.14695180737439195,0.14695180737439195,0.0
32,0,0.6632720488652274,0.6632720488652274,0.1399966702711598,0.8032687191363872,0.8032687191363872,0.27073878901080806,0.27073878901080806,0.0
33,0,0.5325299301255791,0.5325299301255791,0.26404609848374994,0.7965760286093291,0.7965760286093291,0.13182467670539566,0.13182467670539566,0.0
34,0,0.6647513519039334,0.6647513519039334,0.1253771296253272,0.7901284815292606,0.7901284815292606,0.30155395363360804,0.30155395363360804,0.0
35,0,0.4885745278956526,0.4885745278956526,0.29533584775207866,0.7839103756477313,0.7839103756477313,0.5837473067646207,0.5837473067646207,0.0
36,0,0.20016306888311053,0.20016306888311053,0.5777443523917932,0.7779074212749038,0.7779074212749038,0.1278682600092973,0.1278682600092973,0.0
37,0,0.6500391612656065,0.6500391612656065,0.12206741832052626,0.7721065795861327,0.7721065795861327,0.7042064736518492,0.7042064736518492,0.0
38,0,0.06790010593428353,0.06790010593428353,0.6985958172580939,0.7664959231923775,0.7664959231923775,0.44013726528621344,0.44013726528621344,0.0
39,0,0.32635865790616403,0.32635865790616403,0.43470585751214375,0.7610645154183078,0.7610645154183078,0.6692694170908704,0.6692694170908704,0.0
40,0,0.09179509832743737,0.09179509832743737,0.6640072070469917,0.755802305374429,0.755802305374429,0.4003410564954434,0.4003410564954434,0.0
41,0,0.35546124887898567,0.35546124887898567,0.39523878754416664,0.7507000364231523,0.7507000364231523,0.5422451428286198,0.5422451428286198,0.0
42,0,0.2084548935945325,0.2084548935945325,0.5372942724572275,0.74574916605176,0.74574916605176,0.1698599796835506,0.1698599796835506,0.0
43,0,0.5758891863682094,0.5758891863682094,0.16505260913102948,0.7409417954992389,0.7409417954992389,0.8195548830890603,0.7409417954992389,0.07861308758982144
44,0,0.0,0.0,0.7497661745390621,0.7497661745390621,0.7497661745390621,0.7223119928521413,0.7223119928521413,0.0
45,0,0.02745418168692082,0.02745418168692082,0.7177701978702768,0.7452243795571977,0.7452243795571977,0.22435728924493825,0.22435728924493825,0.0
46,0,0.5208670903122594,0.5208670903122594,0.21993857538880246,0.7408056657010619,0.7408056657010619,0.23244724814649242,0.23244724814649242,0.0
47,0,0.5083584175545695,0.5083584175545695,0.22814573904723712,0.7365041566018066,0.7365041566018066,0.22904240557391453,0.22904240557391453,0.0
48,0,0.507461751027892,0.507461751027892,0.2248526216926734,0.7323143727205654,0.7323143727205654,0.15017956727892823,0.15017956727892823,0.0
49,0,0.5821348054416372,0.5821348054416372,0.14609639157709708,0.7282311970187343,0.7282311970187343,0.5529735462468514,0.5529735462468514,0.0
50,0,0.17525765077188293,0.17525765077188293,0.548992193451803,0.7242498442236859,0.7242498442236859,0.19106200133425066,0.19106200133425066,0.0
