period,product_id,starting_inventory_level,starting_inventory_position,order_quantities,interim_inventory_level,interim_inventory_position,demands,sales,unmet_demand
1,0,0.0,0.0,0.0,0.0,0.0,0.215097547889327,0.0,0.215097547889327
2,0,0.0,0.0,0.4204482076268573,0.4204482076268573,0.4204482076268573,0.517525726478549,0.4204482076268573,0.09707751885169169
3,0,0.0,0.0,0.6737267695107214,0.6737267695107214,0.6737267695107214,0.44303062570291185,0.44303062570291185,0.0
4,0,0.23069614380780956,0.23069614380780956,0.3494538279796163,0.5801499717874259,0.5801499717874259,0.2616006591357489,0.2616006591357489,0.0
5,0,0.31854931265167696,0.31854931265167696,0.1908010821403936,0.5093503947920706,0.5093503947920706,0.2800169598903942,0.2800169598903942,0.0
6,0,0.22933343490167635,0.22933343490167635,0.22364617194761888,0.4529796068492952,0.4529796068492952,0.7660889087526324,0.4529796068492952,0.31310930190333713
7,0,0.0,0.0,0.540806485842333,0.540806485842333,0.540806485842333,0.07787280700311106,0.07787280700311106,0.0
8,0,0.462933678839222,0.462933678839222,0.038528610124890506,0.5014622889641125,0.5014622889641125,0.8981899387070974,0.5014622889641125,0.3967276497429849
9,0,0.0,0.0,0.5656123188740709,0.5656123188740709,0.5656123188740709,0.39436700703993144,0.39436700703993144,0.0
10,0,0.1712453118341395,0.1712453118341395,0.36459945179149456,0.535844763625634,0.535844763625634,0.7530025176680164,0.535844763625634,0.21715775404238236
11,0,0.0,0.0,0.5857629896961897,0.5857629896961897,0.5857629896961897,0.15461080317775122,0.15461080317775122,0.0
12,0,0.43115218651843845,0.43115218651843845,0.13090980642469763,0.5620619929431361,0.5620619929431361,0.7888401631812706,0.5620619929431361,0.2267781702381345
13,0,0.0,0.0,0.6025727920083612,0.6025727920083612,0.6025727920083612,0.2543546393165199,0.2543546393165199,0.0
14,0,0.3482181526918413,0.3482181526918413,0.2348075038046622,0.5830256564965035,0.5830256564965035,0.002466660541007193,0.002466660541007193,0.0
15,0,0.5805589959554963,0.5805589959554963,0.0,0.5805589959554963,0.5805589959554963,0.7771337286688296,0.5805589959554963,0.19657473271333326
16,0,0.0,0.0,0.596343641453134,0.596343641453134,0.596343641453134,0.5902986452875941,0.5902986452875941,0.0
17,0,0.006044996165539884,0.006044996165539884,0.5749637075637294,0.5810087037292693,0.5810087037292693,0.6714563744966587,0.5810087037292693,0.09044767076738947
18,0,0.0,0.0,0.6079804688241206,0.6079804688241206,0.6079804688241206,0.5986261575989966,0.5986261575989966,0.0
19,0,0.009354311225123979,0.009354311225123979,0.585281692592418,0.594636003817542,0.594636003817542,0.23231849111167346,0.23231849111167346,0.0
20,0,0.36231751270586854,0.36231751270586854,0.21980277586203478,0.5821202885679033,0.5821202885679033,0.32910456006825073,0.32910456006825073,0.0
21,0,0.2530157284996526,0.2530157284996526,0.31732933952601894,0.5703450680256715,0.5703450680256715,0.007413917407050219,0.007413917407050219,0.0
22,0,0.5629311506186213,0.5629311506186213,0.0,0.5629311506186213,0.5629311506186213,0.9120819825237869,0.5629311506186213,0.3491508319051656
23,0,0.0,0.0,0.5790886914726884,0.5790886914726884,0.5790886914726884,0.4388658238847636,0.4388658238847636,0.0
24,0,0.1402228675879248,0.1402228675879248,0.4289007822809723,0.5691236498688971,0.5691236498688971,0.1680804640787752,0.1680804640787752,0.0
25,0,0.4010431857901219,0.4010431857901219,0.15861115793636005,0.5596543437264819,0.5596543437264819,0.00042357006014370757,0.00042357006014370757,0.0
26,0,0.5592307736663382,0.5592307736663382,0.0,0.5592307736663382,0.5592307736663382,0.7851876027755884,0.5592307736663382,0.2259568291092502
27,0,0.0,0.0,0.5668859098737591,0.5668859098737591,0.5668859098737591,0.34374174286851966,0.34374174286851966,0.0
28,0,0.22314416700523942,0.22314416700523942,0.33552318477831977,0.5586673517835592,0.5586673517835592,0.284430621746783,0.284430621746783,0.0
29,0,0.2742367300367762,0.2742367300367762,0.2765647715526196,0.5508015015893958,0.5508015015893958,0.5314971897222569,0.5314971897222569,0.0
30,0,0.01930431186713888,0.01930431186713888,0.5239577061381343,0.5432620180052732,0.5432620180052732,0.4925604182740647,0.4925604182740647,0.0
31,0,0.05070159973120847,0.05070159973120847,0.485323710244273,0.5360253099754815,0.5360253099754815,0.6188826380315134,0.5360253099754815,0.08285732805603196
32,0,0.0,0.0,0.5491643164638208,0.5491643164638208,0.5491643164638208,0.0042124791203456136,0.0042124791203456136,0.0
33,0,0.5449518373434752,0.5449518373434752,0.0,0.5449518373434752,0.5449518373434752,0.3648653689318295,0.3648653689318295,0.0
34,0,0.18008646841164566,0.18008646841164566,0.35593761044504857,0.5360240788566942,0.5360240788566942,0.974582121964023,0.5360240788566942,0.4385580431073288
35,0,0.0,0.0,0.5477707536252805,0.5477707536252805,0.5477707536252805,0.20720500541780806,0.20720500541780806,0.0
36,0,0.34056574820747243,0.34056574820747243,0.20120205104498057,0.541767799252453,0.541767799252453,0.32815304150105795,0.32815304150105795,0.0
37,0,0.21361475775139505,0.21361475775139505,0.3223521998122869,0.535966957563682,0.535966957563682,0.11406533567086441,0.11406533567086441,0.0
38,0,0.42190162189281755,0.42190162189281755,0.10845467927710917,0.5303563011699267,0.5303563011699267,0.5004003803145413,0.5004003803145413,0.0
39,0,0.029955920855385454,0.029955920855385454,0.49496897254047156,0.524924893395857,0.524924893395857,0.4006722397610074,0.4006722397610074,0.0
40,0,0.12425265363484961,0.12425265363484961,0.3954100297171287,0.5196626833519783,0.5196626833519783,0.40438340502475634,0.40438340502475634,0.0
41,0,0.11527927832722196,0.11527927832722196,0.3992811360734796,0.5145604144007015,0.5145604144007015,0.4215284643567795,0.4215284643567795,0.0
42,0,0.09303195004392206,0.09303195004392206,0.4165775939853872,0.5096095440293092,0.5096095440293092,0.7020946454170688,0.5096095440293092,0.19248510138775954
43,0,0.0,0.0,0.5186911871290655,0.5186911871290655,0.5186911871290655,0.45191315245102304,0.45191315245102304,0.0
44,0,0.06677803467804244,0.06677803467804244,0.4472419647073129,0.5140199993853554,0.5140199993853554,0.2605808175886273,0.2605808175886273,0.0
45,0,0.2534391817967281,0.2534391817967281,0.2560390226067628,0.5094782044034909,0.5094782044034909,0.4931166625816771,0.4931166625816771,0.0
46,0,0.01636154182181382,0.01636154182181382,0.4886979487255413,0.5050594905473551,0.5050594905473551,0.9456889724128579,0.5050594905473551,0.44062948186550277
47,0,0.0,0.0,0.5131855066309924,0.5131855066309924,0.5131855066309924,0.4711672472958952,0.4711672472958952,0.0
48,0,0.042018259335097174,0.042018259335097174,0.46697746341465407,0.5089957227497512,0.5089957227497512,0.13901169750845477,0.13901169750845477,0.0
49,0,0.3699840252412965,0.3699840252412965,0.13492852180662362,0.5049125470479201,0.5049125470479201,0.8234514950864352,0.5049125470479201,0.3185389480385151
50,0,0.0,0.0,0.5124337532340929,0.5124337532340929,0.5124337532340929,0.9174788726638361,0.5124337532340929,0.4050451194297432
51,0,0.0,0.0,0.5197710701871951,0.5197710701871951,0.5197710701871951,0.3404901716484472,0.3404901716484472,0.0
52,0,0.17928089853874796,0.17928089853874796,0.3366993007987116,0.5159801993374595,0.5159801993374595,0.022069593941304033,0.022069593941304033,0.0
53,0,0.4939106053961555,0.4939106053961555,0.018367918553633178,0.5122785239497887,0.5122785239497887,0.8057059671006642,0.5122785239497887,0.29342744315087554
54,0,0.0,0.0,0.519109893824482,0.519109893824482,0.519109893824482,0.32510117919047343,0.32510117919047343,0.0
