period,product_id,starting_inventory_level,starting_inventory_position,order_quantities,interim_inventory_level,interim_inventory_position,demands,sales,unmet_demand
1,0,0.0,0.0,0.0,0.0,0.0,0.597518993024338,0.0,0.597518993024338
2,0,0.0,0.0,0.4204482076268573,0.4204482076268573,0.4204482076268573,0.03702137397206162,0.03702137397206162,0.0
3,0,0.3834268336547957,0.3834268336547957,0.0,0.3834268336547957,0.3834268336547957,0.03145577950307288,0.03145577950307288,0.0
4,0,0.3519710541517228,0.3519710541517228,0.0,0.3519710541517228,0.3519710541517228,0.8121306038898034,0.3519710541517228,0.4601595497380806
5,0,0.0,0.0,0.1337480609952844,0.1337480609952844,0.1337480609952844,0.2910563673787394,0.1337480609952844,0.157308306383455
6,0,0.0,0.0,0.24023857836966317,0.24023857836966317,0.24023857836966317,0.8072142585685947,0.24023857836966317,0.5669756801989316
7,0,0.0,0.0,0.32806545736270093,0.32806545736270093,0.32806545736270093,0.7035041231296615,0.32806545736270093,0.37543866576696056
8,0,0.0,0.0,0.402390902050371,0.402390902050371,0.402390902050371,0.564947664715183,0.402390902050371,0.162556762664812
9,0,0.0,0.0,0.4665409319603294,0.4665409319603294,0.4665409319603294,0.1049609344753134,0.1049609344753134,0.0
10,0,0.361579997485016,0.361579997485016,0.07519337922687658,0.4367733767118926,0.4367733767118926,0.0660424040819303,0.0660424040819303,0.0
11,0,0.3707309726299623,0.3707309726299623,0.0,0.3707309726299623,0.3707309726299623,0.3839814891538432,0.3707309726299623,0.013250516523880929
12,0,0.0,0.0,0.044773747159314245,0.044773747159314245,0.044773747159314245,0.9252518951722115,0.044773747159314245,0.8804781480128973
13,0,0.0,0.0,0.08528454622453938,0.08528454622453938,0.08528454622453938,0.22626331512117526,0.08528454622453938,0.14097876889663588
14,0,0.0,0.0,0.12221120007862299,0.12221120007862299,0.12221120007862299,0.4222407479193786,0.12221120007862299,0.30002954784075564
15,0,0.0,0.0,0.15608671662226398,0.15608671662226398,0.15608671662226398,0.6416877957716967,0.15608671662226398,0.4856010791494327
16,0,0.0,0.0,0.18733671662226398,0.18733671662226398,0.18733671662226398,0.49670185927825383,0.18733671662226398,0.30936514265598986
17,0,0.0,0.0,0.2163060731225847,0.2163060731225847,0.2163060731225847,0.025095954012663402,0.025095954012663402,0.0
18,0,0.1912101191099213,0.1912101191099213,0.010818441910256993,0.2020285610201783,0.2020285610201783,0.6952865047666922,0.2020285610201783,0.4932579437465139
