period,product_id,fixed_cost,purchase_cost,holding_cost,stockout_cost,holding_cost_gradient,stockout_cost_gradient
1,0,0.0,0.0,320.1384392764383,0.0,5.836039190663969,0.0
2,0,0.0,0.0,0.0,352.4324857651713,0.0,-11.024909452425138
3,0,0.0,0.0,371.0599492614513,0.0,5.836039190663969,0.0
4,0,0.0,0.0,86.61034362637838,0.0,5.836039190663969,0.0
5,0,0.0,0.0,0.0,148.2231161393941,0.0,-11.024909452425138
6,0,0.0,0.0,0.0,348.59069643886284,0.0,-11.024909452425138
7,0,0.0,0.0,334.8625214757045,0.0,5.836039190663969,0.0
8,0,0.0,0.0,0.0,215.8066925236639,0.0,-11.024909452425138
9,0,0.0,0.0,367.6652661485243,0.0,5.836039190663969,0.0
10,0,0.0,0.0,326.3634343065274,0.0,5.836039190663969,0.0
11,0,0.0,0.0,74.2475758659777,0.0,5.836039190663969,0.0
12,0,0.0,0.0,0.0,119.39312254698207,0.0,-11.024909452425138
13,0,0.0,0.0,373.7655658382925,0.0,5.836039190663969,0.0
14,0,0.0,0.0,341.4060581263486,0.0,5.836039190663969,0.0
15,0,0.0,0.0,150.52238911199592,0.0,5.836039190663969,0.0
16,0,0.0,0.0,0.0,203.27452440866568,0.0,-11.024909452425138
17,0,0.0,0.0,169.1924064473821,0.0,5.836039190663969,0.0
18,0,0.0,0.0,0.0,275.33186780202425,0.0,-11.024909452425138
19,0,0.0,0.0,321.00121763899,0.0,5.836039190663969,0.0
20,0,0.0,0.0,0.0,336.9921785700839,0.0,-11.024909452425138
21,0,0.0,0.0,0.0,337.90420053059086,0.0,-11.024909452425138
22,0,0.0,0.0,178.31751872048358,0.0,5.836039190663969,0.0
23,0,0.0,0.0,226.86276359926765,0.0,5.836039190663969,0.0
24,0,0.0,0.0,107.10147907827908,0.0,5.836039190663969,0.0
25,0,0.0,0.0,67.27138635691784,0.0,5.836039190663969,0.0
26,0,0.0,0.0,159.5398113831776,0.0,5.836039190663969,0.0
27,0,0.0,0.0,350.30454396229163,0.0,5.836039190663969,0.0
28,0,0.0,0.0,0.0,30.72493927253747,0.0,-11.024909452425138
29,0,0.0,0.0,241.31058545242274,0.0,5.836039190663969,0.0
30,0,0.0,0.0,0.0,48.22407838971137,0.0,-11.024909452425138
31,0,0.0,0.0,0.0,118.13086578358724,0.0,-11.024909452425138
32,0,0.0,0.0,53.016113876765594,0.0,5.836039190663969,0.0
33,0,0.0,0.0,0.0,84.58876267336684,0.0,-11.024909452425138
34,0,0.0,0.0,0.0,313.6857783358003,0.0,-11.024909452425138
35,0,0.0,0.0,0.0,300.19536960774576,0.0,-11.024909452425138
36,0,0.0,0.0,142.2480816391496,0.0,5.836039190663969,0.0
37,0,0.0,0.0,0.0,198.7379344291406,0.0,-11.024909452425138
38,0,0.0,0.0,62.93469351692292,0.0,5.836039190663969,0.0
39,0,0.0,0.0,253.1349816063786,0.0,5.836039190663969,0.0
40,0,0.0,0.0,59.250374957180796,0.0,5.836039190663969,0.0
41,0,0.0,0.0,79.19035538173425,0.0,5.836039190663969,0.0
42,0,0.0,0.0,89.28592279592394,0.0,5.836039190663969,0.0
43,0,0.0,0.0,92.79545135296122,0.0,5.836039190663969,0.0
44,0,0.0,0.0,252.9782473167501,0.0,5.836039190663969,0.0
45,0,0.0,0.0,351.43441249434716,0.0,5.836039190663969,0.0
46,0,0.0,0.0,0.0,355.13605681387895,0.0,-11.024909452425138
47,0,0.0,0.0,0.0,70.05119772399851,0.0,-11.024909452425138
48,0,0.0,0.0,193.0710896914348,0.0,5.836039190663969,0.0
49,0,0.0,0.0,373.33346344357017,0.0,5.836039190663969,0.0
50,0,0.0,0.0,240.33226277386163,0.0,5.836039190663969,0.0
51,0,0.0,0.0,0.0,293.8051316970641,0.0,-11.024909452425138
52,0,0.0,0.0,374.9909493213027,0.0,5.836039190663969,0.0
53,0,0.0,0.0,273.39311269799987,0.0,5.836039190663969,0.0
54,0,0.0,0.0,0.0,236.12242936284358,0.0,-11.024909452425138
55,0,0.0,0.0,0.0,142.80923244549896,0.0,-11.024909452425138
56,0,0.0,0.0,197.63163712153815,0.0,5.836039190663969,0.0
57,0,0.0,0.0,152.33520279910948,0.0,5.836039190663969,0.0
58,0,0.0,0.0,0.0,180.36259802158344,0.0,-11.024909452425138
59,0,0.0,0.0,0.0,130.69265628511567,0.0,-11.024909452425138
60,0,0.0,0.0,231.829744148991,0.0,5.836039190663969,0.0
