period,product_id,fixed_cost,purchase_cost,holding_cost,stockout_cost,holding_cost_gradient,stockout_cost_gradient
1,0,0.0,0.0,252.91558257789862,0.0,5.836039190663969,0.0
2,0,0.0,0.0,213.719697954005,0.0,5.836039190663969,0.0
3,0,0.0,0.0,0.0,429.79960578378916,0.0,-11.024909452425138
4,0,0.0,0.0,39.156606088139576,0.0,5.836039190663969,0.0
5,0,0.0,0.0,0.0,670.6613952494125,0.0,-11.024909452425138
6,0,0.0,0.0,0.0,740.312847709763,0.0,-11.024909452425138
7,0,0.0,0.0,100.11670894572005,0.0,5.836039190663969,0.0
8,0,0.0,0.0,0.0,553.542011429505,0.0,-11.024909452425138
9,0,0.0,0.0,0.0,712.3905759101397,0.0,-11.024909452425138
10,0,0.0,0.0,0.0,161.75812031132867,0.0,-11.024909452425138
11,0,0.0,0.0,0.0,537.6052785227521,0.0,-11.024909452425138
12,0,0.0,0.0,295.2332848659168,0.0,5.836039190663969,0.0
13,0,0.0,0.0,0.0,135.88497192690798,0.0,-11.024909452425138
14,0,0.0,0.0,0.0,465.9091024069717,0.0,-11.024909452425138
15,0,0.0,0.0,0.0,585.3150516123472,0.0,-11.024909452425138
16,0,0.0,0.0,0.0,165.2415418883482,0.0,-11.024909452425138
17,0,0.0,0.0,0.0,486.51136940402347,0.0,-11.024909452425138
18,0,0.0,0.0,0.0,648.6386454998778,0.0,-11.024909452425138
19,0,0.0,0.0,0.0,2.3442592403999667,0.0,-11.024909452425138
20,0,0.0,0.0,0.0,591.3567176950963,0.0,-11.024909452425138
21,0,0.0,0.0,0.0,552.0139589803183,0.0,-11.024909452425138
22,0,0.0,0.0,3.649237837362018,0.0,5.836039190663969,0.0
23,0,0.0,0.0,280.7084325892051,0.0,5.836039190663969,0.0
24,0,0.0,0.0,0.0,234.0177043430711,0.0,-11.024909452425138
25,0,0.0,0.0,0.0,729.3365916108812,0.0,-11.024909452425138
26,0,0.0,0.0,0.0,365.2925871280538,0.0,-11.024909452425138
27,0,0.0,0.0,55.711129513539056,0.0,5.836039190663969,0.0
28,0,0.0,0.0,0.0,226.40690732241742,0.0,-11.024909452425138
29,0,0.0,0.0,0.0,760.2696274180211,0.0,-11.024909452425138
30,0,0.0,0.0,0.0,648.6461446009369,0.0,-11.024909452425138
31,0,0.0,0.0,0.0,454.4869426346384,0.0,-11.024909452425138
32,0,0.0,0.0,0.0,719.7282672889896,0.0,-11.024909452425138
33,0,0.0,0.0,0.0,417.9982911229428,0.0,-11.024909452425138
34,0,0.0,0.0,0.0,783.9582531656766,0.0,-11.024909452425138
35,0,0.0,0.0,0.0,522.8710044430958,0.0,-11.024909452425138
36,0,0.0,0.0,5.097516844088175,0.0,5.836039190663969,0.0
37,0,0.0,0.0,0.0,738.5315404086017,0.0,-11.024909452425138
38,0,0.0,0.0,0.0,393.428385378816,0.0,-11.024909452425138
39,0,0.0,0.0,0.0,710.5984024289259,0.0,-11.024909452425138
40,0,0.0,0.0,0.0,509.8888384416811,0.0,-11.024909452425138
41,0,0.0,0.0,0.0,266.0335750855767,0.0,-11.024909452425138
42,0,0.0,0.0,0.0,458.9451612907692,0.0,-11.024909452425138
43,0,0.0,0.0,0.0,411.7177393650828,0.0,-11.024909452425138
44,0,0.0,0.0,0.0,59.93614238083688,0.0,-11.024909452425138
45,0,0.0,0.0,0.0,393.8885282843312,0.0,-11.024909452425138
46,0,0.0,0.0,0.0,470.7867837825619,0.0,-11.024909452425138
47,0,0.0,0.0,0.0,205.00270427229475,0.0,-11.024909452425138
48,0,0.0,0.0,0.0,532.885151144079,0.0,-11.024909452425138
49,0,0.0,0.0,0.0,530.2667169504341,0.0,-11.024909452425138
